id_venda,produto,quantidade,mes,nome_mes,vendedor,regiao,categoria,preco_unitario,custo_unitario,faturamento,custo_total,lucro,margem_percentual
851,Notebook Gamer,5,5,Maio,Ana,Sudeste,Computadores,11999.99,8999.99,59999.95,44999.95,15000.0,25.000020833350696
852,Webcam,3,12,Dezembro,Bruno,Sudeste,Vídeo,349.99,179.99,1049.97,539.97,510.0,48.57281636618189
853,Mouse,2,4,Abril,Bruno,Sudeste,Periféricos,249.99,79.99,499.98,159.98,340.0,68.00272010880435
854,HD Externo,3,5,Maio,Bianca,Nordeste,Armazenamento,749.99,349.99,2249.9700000000003,1049.97,1200.0000000000002,53.334044453926055
855,Mouse,4,3,Março,Bianca,Sudeste,Periféricos,249.99,79.99,999.96,319.96,680.0,68.00272010880435
856,Mouse,1,10,Outubro,Juliana,Norte,Periféricos,249.99,79.99,249.99,79.99,170.0,68.00272010880435
857,Notebook,5,12,Dezembro,Bianca,Centro-Oeste,Computadores,7500.0,4795.0,37500.0,23975.0,13525.0,36.06666666666667
858,Teclado,3,5,Maio,Eduardo,Sudeste,Periféricos,499.99,299.99,1499.97,899.97,600.0,40.00080001600032
859,Teclado Mecânico,2,8,Agosto,Fernanda,Nordeste,Periféricos,899.99,450.0,1799.98,900.0,899.98,49.99944443827153
860,Notebook Gamer,3,10,Outubro,Ana,Nordeste,Computadores,11999.99,8999.99,35999.97,26999.97,9000.0,25.000020833350696
861,Webcam,2,12,Dezembro,Eduardo,Norte,Vídeo,349.99,179.99,699.98,359.98,340.0,48.57281636618189
862,Teclado,3,3,Março,Brendon,Sul,Periféricos,499.99,299.99,1499.97,899.97,600.0,40.00080001600032
863,Teclado Mecânico,2,8,Agosto,Juliana,Sudeste,Periféricos,899.99,450.0,1799.98,900.0,899.98,49.99944443827153
864,Teclado,4,7,Julho,Eduardo,Sul,Periféricos,499.99,299.99,1999.96,1199.96,800.0,40.00080001600032
865,Teclado,2,11,Novembro,Luciano,Sul,Periféricos,499.99,299.99,999.98,599.98,400.0,40.00080001600032
866,Teclado Mecânico,2,8,Agosto,Brendon,Sul,Periféricos,899.99,450.0,1799.98,900.0,899.98,49.99944443827153
867,Mouse,1,3,Março,Bianca,Sudeste,Periféricos,249.99,79.99,249.99,79.99,170.0,68.00272010880435
868,Mouse,2,10,Outubro,Carlos,Centro-Oeste,Periféricos,249.99,79.99,499.98,159.98,340.0,68.00272010880435
869,SSD,1,11,Novembro,Brendon,Norte,Armazenamento,599.99,199.99,599.99,199.99,400.0,66.6677777962966
870,HD Externo,5,1,Janeiro,Luciano,Sudeste,Armazenamento,749.99,349.99,3749.95,1749.95,1999.9999999999998,53.33404445392604
871,Mouse Gamer,1,11,Novembro,Brendon,Sudeste,Periféricos,449.99,179.99,449.99,179.99,270.0,60.001333362963614
872,Mouse,4,4,Abril,Eduardo,Sudeste,Periféricos,249.99,79.99,999.96,319.96,680.0,68.00272010880435
873,Headset,1,9,Setembro,Ana,Nordeste,Áudio,799.99,349.99,799.99,349.99,450.0,56.25070313378917
874,Teclado,5,7,Julho,Brendon,Nordeste,Periféricos,499.99,299.99,2499.95,1499.95,999.9999999999998,40.00080001600031
875,Notebook,4,10,Outubro,Bruno,Sul,Computadores,7500.0,4795.0,30000.0,19180.0,10820.0,36.06666666666667
876,Mouse,3,7,Julho,Brendon,Sudeste,Periféricos,249.99,79.99,749.97,239.96999999999997,510.00000000000006,68.00272010880435
877,Fone Bluetooth,3,11,Novembro,Luciano,Sul,Áudio,649.99,279.99,1949.97,839.97,1110.0,56.92395267619502
878,Headset,1,11,Novembro,Eduardo,Sudeste,Áudio,799.99,349.99,799.99,349.99,450.0,56.25070313378917
879,Notebook,1,10,Outubro,Ana,Sul,Computadores,7500.0,4795.0,7500.0,4795.0,2705.0,36.06666666666667
880,Mouse,5,11,Novembro,Marcos,Nordeste,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
881,Mouse,5,11,Novembro,Bruno,Norte,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
882,Fone Bluetooth,2,1,Janeiro,Bianca,Norte,Áudio,649.99,279.99,1299.98,559.98,740.0,56.92395267619502
883,Notebook,5,7,Julho,Bianca,Norte,Computadores,7500.0,4795.0,37500.0,23975.0,13525.0,36.06666666666667
884,Monitor Full HD,2,12,Dezembro,Bianca,Sudeste,Monitores,2799.99,1499.99,5599.98,2999.98,2599.9999999999995,46.42873724549016
885,SSD,4,3,Março,Eduardo,Sul,Armazenamento,599.99,199.99,2399.96,799.96,1600.0,66.6677777962966
886,Mouse,1,11,Novembro,Eduardo,Nordeste,Periféricos,249.99,79.99,249.99,79.99,170.0,68.00272010880435
887,Headset,4,12,Dezembro,Ana,Centro-Oeste,Áudio,799.99,349.99,3199.96,1399.96,1800.0,56.25070313378917
888,Mouse,5,2,Fevereiro,Carlos,Sudeste,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
889,Monitor Full HD,4,10,Outubro,Luciano,Sudeste,Monitores,2799.99,1499.99,11199.96,5999.96,5199.999999999999,46.42873724549016
890,Mouse,4,8,Agosto,Eduardo,Sudeste,Periféricos,249.99,79.99,999.96,319.96,680.0,68.00272010880435
891,Fone Bluetooth,4,9,Setembro,Bianca,Sul,Áudio,649.99,279.99,2599.96,1119.96,1480.0,56.92395267619502
892,SSD,5,2,Fevereiro,Ana,Sudeste,Armazenamento,599.99,199.99,2999.95,999.95,1999.9999999999998,66.6677777962966
893,SSD,4,2,Fevereiro,Bianca,Sudeste,Armazenamento,599.99,199.99,2399.96,799.96,1600.0,66.6677777962966
894,Teclado,2,10,Outubro,Brendon,Sudeste,Periféricos,499.99,299.99,999.98,599.98,400.0,40.00080001600032
895,Fone Bluetooth,5,11,Novembro,Juliana,Sudeste,Áudio,649.99,279.99,3249.95,1399.95,1849.9999999999998,56.923952676195015
896,Mouse,4,11,Novembro,Ana,Centro-Oeste,Periféricos,249.99,79.99,999.96,319.96,680.0,68.00272010880435
897,Mouse,5,9,Setembro,Ana,Sudeste,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
898,HD Externo,3,3,Março,Fernanda,Nordeste,Armazenamento,749.99,349.99,2249.9700000000003,1049.97,1200.0000000000002,53.334044453926055
899,Notebook,2,10,Outubro,Brendon,Sul,Computadores,7500.0,4795.0,15000.0,9590.0,5410.0,36.06666666666667
900,Monitor Full HD,4,5,Maio,Ana,Centro-Oeste,Monitores,2799.99,1499.99,11199.96,5999.96,5199.999999999999,46.42873724549016
901,Mouse,3,12,Dezembro,Fernanda,Sudeste,Periféricos,249.99,79.99,749.97,239.96999999999997,510.00000000000006,68.00272010880435
902,Notebook,3,11,Novembro,Bianca,Norte,Computadores,7500.0,4795.0,22500.0,14385.0,8115.0,36.06666666666667
903,Mouse,5,10,Outubro,Eduardo,Sul,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
904,Headset,3,12,Dezembro,Bianca,Norte,Áudio,799.99,349.99,2399.9700000000003,1049.97,1350.0000000000002,56.25070313378917
905,Teclado,2,1,Janeiro,Carlos,Centro-Oeste,Periféricos,499.99,299.99,999.98,599.98,400.0,40.00080001600032
906,HD Externo,2,11,Novembro,Carlos,Sudeste,Armazenamento,749.99,349.99,1499.98,699.98,800.0,53.334044453926055
907,SSD,1,6,Junho,Eduardo,Sudeste,Armazenamento,599.99,199.99,599.99,199.99,400.0,66.6677777962966
908,Mouse Gamer,2,12,Dezembro,Luciano,Sudeste,Periféricos,449.99,179.99,899.98,359.98,540.0,60.001333362963614
909,Mouse,3,5,Maio,Ana,Sul,Periféricos,249.99,79.99,749.97,239.96999999999997,510.00000000000006,68.00272010880435
910,Mouse Gamer,2,11,Novembro,Bruno,Sudeste,Periféricos,449.99,179.99,899.98,359.98,540.0,60.001333362963614
911,Headset,5,12,Dezembro,Carlos,Sudeste,Áudio,799.99,349.99,3999.95,1749.95,2250.0,56.25070313378917
912,Mouse,1,2,Fevereiro,Bruno,Sul,Periféricos,249.99,79.99,249.99,79.99,170.0,68.00272010880435
913,Headset,3,7,Julho,Carlos,Sudeste,Áudio,799.99,349.99,2399.9700000000003,1049.97,1350.0000000000002,56.25070313378917
914,Teclado,1,11,Novembro,Bruno,Sudeste,Periféricos,499.99,299.99,499.99,299.99,200.0,40.00080001600032
915,Teclado Mecânico,3,7,Julho,Ana,Sudeste,Periféricos,899.99,450.0,2699.9700000000003,1350.0,1349.9700000000003,49.99944443827154
916,Teclado,5,5,Maio,Marcos,Sudeste,Periféricos,499.99,299.99,2499.95,1499.95,999.9999999999998,40.00080001600031
917,Mouse,1,4,Abril,Fernanda,Sudeste,Periféricos,249.99,79.99,249.99,79.99,170.0,68.00272010880435
918,HD Externo,4,3,Março,Brendon,Sul,Armazenamento,749.99,349.99,2999.96,1399.96,1600.0,53.334044453926055
919,Webcam,3,11,Novembro,Ana,Sul,Vídeo,349.99,179.99,1049.97,539.97,510.0,48.57281636618189
920,Monitor Gamer,4,9,Setembro,Bruno,Centro-Oeste,Monitores,4500.0,2850.0,18000.0,11400.0,6600.0,36.666666666666664
921,SSD,1,2,Fevereiro,Juliana,Sul,Armazenamento,599.99,199.99,599.99,199.99,400.0,66.6677777962966
922,Teclado,4,7,Julho,Fernanda,Sul,Periféricos,499.99,299.99,1999.96,1199.96,800.0,40.00080001600032
923,HD Externo,4,6,Junho,Luciano,Sudeste,Armazenamento,749.99,349.99,2999.96,1399.96,1600.0,53.334044453926055
924,SSD,1,4,Abril,Carlos,Nordeste,Armazenamento,599.99,199.99,599.99,199.99,400.0,66.6677777962966
925,Teclado,5,7,Julho,Bianca,Centro-Oeste,Periféricos,499.99,299.99,2499.95,1499.95,999.9999999999998,40.00080001600031
926,Notebook,4,6,Junho,Carlos,Centro-Oeste,Computadores,7500.0,4795.0,30000.0,19180.0,10820.0,36.06666666666667
927,Mouse,4,6,Junho,Luciano,Nordeste,Periféricos,249.99,79.99,999.96,319.96,680.0,68.00272010880435
928,Teclado Mecânico,5,11,Novembro,Brendon,Sudeste,Periféricos,899.99,450.0,4499.95,2250.0,2249.95,49.99944443827153
929,Headset,4,5,Maio,Fernanda,Sudeste,Áudio,799.99,349.99,3199.96,1399.96,1800.0,56.25070313378917
930,Mouse,4,10,Outubro,Carlos,Sudeste,Periféricos,249.99,79.99,999.96,319.96,680.0,68.00272010880435
931,Monitor Gamer,4,9,Setembro,Luciano,Norte,Monitores,4500.0,2850.0,18000.0,11400.0,6600.0,36.666666666666664
932,SSD,2,9,Setembro,Eduardo,Nordeste,Armazenamento,599.99,199.99,1199.98,399.98,800.0,66.6677777962966
933,Memória RAM,5,10,Outubro,Bruno,Nordeste,Componentes,699.99,299.99,3499.95,1499.95,1999.9999999999998,57.14367348104973
934,Teclado Mecânico,4,9,Setembro,Ana,Sudeste,Periféricos,899.99,450.0,3599.96,1800.0,1799.96,49.99944443827153
935,Mouse,5,12,Dezembro,Carlos,Centro-Oeste,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
936,Mouse,3,10,Outubro,Bianca,Sudeste,Periféricos,249.99,79.99,749.97,239.96999999999997,510.00000000000006,68.00272010880435
937,Notebook,3,9,Setembro,Ana,Sudeste,Computadores,7500.0,4795.0,22500.0,14385.0,8115.0,36.06666666666667
938,HD Externo,4,11,Novembro,Bianca,Sudeste,Armazenamento,749.99,349.99,2999.96,1399.96,1600.0,53.334044453926055
939,Monitor Full HD,5,9,Setembro,Fernanda,Sul,Monitores,2799.99,1499.99,13999.949999999999,7499.95,6499.999999999999,46.42873724549016
940,Teclado Mecânico,5,6,Junho,Bianca,Sul,Periféricos,899.99,450.0,4499.95,2250.0,2249.95,49.99944443827153
941,Mouse,5,4,Abril,Bianca,Centro-Oeste,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
942,Teclado Mecânico,2,4,Abril,Luciano,Sudeste,Periféricos,899.99,450.0,1799.98,900.0,899.98,49.99944443827153
943,Headset,3,12,Dezembro,Ana,Sul,Áudio,799.99,349.99,2399.9700000000003,1049.97,1350.0000000000002,56.25070313378917
944,SSD,5,10,Outubro,Ana,Sul,Armazenamento,599.99,199.99,2999.95,999.95,1999.9999999999998,66.6677777962966
945,Mouse,5,12,Dezembro,Bruno,Sudeste,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
946,Notebook,2,9,Setembro,Brendon,Nordeste,Computadores,7500.0,4795.0,15000.0,9590.0,5410.0,36.06666666666667
947,Monitor Gamer,2,8,Agosto,Bruno,Nordeste,Monitores,4500.0,2850.0,9000.0,5700.0,3300.0,36.666666666666664
948,HD Externo,5,2,Fevereiro,Carlos,Nordeste,Armazenamento,749.99,349.99,3749.95,1749.95,1999.9999999999998,53.33404445392604
949,SSD,1,10,Outubro,Luciano,Centro-Oeste,Armazenamento,599.99,199.99,599.99,199.99,400.0,66.6677777962966
950,Headset,5,9,Setembro,Bianca,Nordeste,Áudio,799.99,349.99,3999.95,1749.95,2250.0,56.25070313378917
951,Headset,5,12,Dezembro,Ana,Sudeste,Áudio,799.99,349.99,3999.95,1749.95,2250.0,56.25070313378917
952,Fone Bluetooth,2,5,Maio,Ana,Nordeste,Áudio,649.99,279.99,1299.98,559.98,740.0,56.92395267619502
953,Mouse,2,8,Agosto,Ana,Sudeste,Periféricos,249.99,79.99,499.98,159.98,340.0,68.00272010880435
954,HD Externo,5,10,Outubro,Bianca,Sudeste,Armazenamento,749.99,349.99,3749.95,1749.95,1999.9999999999998,53.33404445392604
955,Teclado,5,10,Outubro,Brendon,Sudeste,Periféricos,499.99,299.99,2499.95,1499.95,999.9999999999998,40.00080001600031
956,Teclado,5,9,Setembro,Bruno,Nordeste,Periféricos,499.99,299.99,2499.95,1499.95,999.9999999999998,40.00080001600031
957,Teclado Mecânico,2,11,Novembro,Ana,Nordeste,Periféricos,899.99,450.0,1799.98,900.0,899.98,49.99944443827153
958,Notebook,5,4,Abril,Bruno,Sudeste,Computadores,7500.0,4795.0,37500.0,23975.0,13525.0,36.06666666666667
959,Mouse,5,11,Novembro,Ana,Nordeste,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
960,Webcam,4,9,Setembro,Bianca,Centro-Oeste,Vídeo,349.99,179.99,1399.96,719.96,680.0,48.57281636618189
961,Monitor Full HD,1,12,Dezembro,Eduardo,Sudeste,Monitores,2799.99,1499.99,2799.99,1499.99,1299.9999999999998,46.42873724549016
962,Headset,3,11,Novembro,Luciano,Sudeste,Áudio,799.99,349.99,2399.9700000000003,1049.97,1350.0000000000002,56.25070313378917
963,Mouse,1,6,Junho,Bianca,Nordeste,Periféricos,249.99,79.99,249.99,79.99,170.0,68.00272010880435
964,Teclado,4,5,Maio,Bruno,Sudeste,Periféricos,499.99,299.99,1999.96,1199.96,800.0,40.00080001600032
965,Mouse,3,12,Dezembro,Brendon,Sul,Periféricos,249.99,79.99,749.97,239.96999999999997,510.00000000000006,68.00272010880435
966,Mouse Gamer,5,8,Agosto,Bianca,Sudeste,Periféricos,449.99,179.99,2249.95,899.95,1349.9999999999998,60.001333362963614
967,Fone Bluetooth,4,12,Dezembro,Carlos,Sul,Áudio,649.99,279.99,2599.96,1119.96,1480.0,56.92395267619502
968,Mouse,5,4,Abril,Eduardo,Nordeste,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
969,Teclado Mecânico,2,10,Outubro,Bruno,Nordeste,Periféricos,899.99,450.0,1799.98,900.0,899.98,49.99944443827153
970,Teclado,4,11,Novembro,Bruno,Nordeste,Periféricos,499.99,299.99,1999.96,1199.96,800.0,40.00080001600032
971,Fone Bluetooth,2,12,Dezembro,Ana,Centro-Oeste,Áudio,649.99,279.99,1299.98,559.98,740.0,56.92395267619502
972,HD Externo,4,6,Junho,Luciano,Nordeste,Armazenamento,749.99,349.99,2999.96,1399.96,1600.0,53.334044453926055
973,Webcam,4,11,Novembro,Brendon,Nordeste,Vídeo,349.99,179.99,1399.96,719.96,680.0,48.57281636618189
974,Mouse,2,8,Agosto,Bianca,Sudeste,Periféricos,249.99,79.99,499.98,159.98,340.0,68.00272010880435
975,Notebook,3,2,Fevereiro,Juliana,Sul,Computadores,7500.0,4795.0,22500.0,14385.0,8115.0,36.06666666666667
976,Mouse,1,10,Outubro,Bianca,Sudeste,Periféricos,249.99,79.99,249.99,79.99,170.0,68.00272010880435
977,Headset,5,10,Outubro,Eduardo,Nordeste,Áudio,799.99,349.99,3999.95,1749.95,2250.0,56.25070313378917
978,Notebook Gamer,4,12,Dezembro,Ana,Sudeste,Computadores,11999.99,8999.99,47999.96,35999.96,12000.0,25.000020833350696
979,Teclado,5,8,Agosto,Luciano,Sul,Periféricos,499.99,299.99,2499.95,1499.95,999.9999999999998,40.00080001600031
980,Headset,2,5,Maio,Ana,Sudeste,Áudio,799.99,349.99,1599.98,699.98,900.0,56.25070313378917
981,Mouse Gamer,5,2,Fevereiro,Brendon,Nordeste,Periféricos,449.99,179.99,2249.95,899.95,1349.9999999999998,60.001333362963614
982,Webcam,2,7,Julho,Bianca,Centro-Oeste,Vídeo,349.99,179.99,699.98,359.98,340.0,48.57281636618189
983,Monitor Full HD,5,6,Junho,Ana,Sudeste,Monitores,2799.99,1499.99,13999.949999999999,7499.95,6499.999999999999,46.42873724549016
984,Monitor Full HD,1,11,Novembro,Brendon,Centro-Oeste,Monitores,2799.99,1499.99,2799.99,1499.99,1299.9999999999998,46.42873724549016
985,Fone Bluetooth,1,6,Junho,Marcos,Sudeste,Áudio,649.99,279.99,649.99,279.99,370.0,56.92395267619502
986,Teclado,1,12,Dezembro,Fernanda,Sul,Periféricos,499.99,299.99,499.99,299.99,200.0,40.00080001600032
987,Fone Bluetooth,1,12,Dezembro,Carlos,Centro-Oeste,Áudio,649.99,279.99,649.99,279.99,370.0,56.92395267619502
988,Teclado,1,10,Outubro,Carlos,Sudeste,Periféricos,499.99,299.99,499.99,299.99,200.0,40.00080001600032
989,Mouse,1,12,Dezembro,Ana,Norte,Periféricos,249.99,79.99,249.99,79.99,170.0,68.00272010880435
990,SSD,2,11,Novembro,Ana,Sudeste,Armazenamento,599.99,199.99,1199.98,399.98,800.0,66.6677777962966
991,SSD,4,9,Setembro,Ana,Sudeste,Armazenamento,599.99,199.99,2399.96,799.96,1600.0,66.6677777962966
992,Fone Bluetooth,5,4,Abril,Fernanda,Centro-Oeste,Áudio,649.99,279.99,3249.95,1399.95,1849.9999999999998,56.923952676195015
993,Mouse,1,7,Julho,Ana,Sudeste,Periféricos,249.99,79.99,249.99,79.99,170.0,68.00272010880435
994,Headset,2,9,Setembro,Bianca,Norte,Áudio,799.99,349.99,1599.98,699.98,900.0,56.25070313378917
995,Mouse Gamer,2,11,Novembro,Fernanda,Norte,Periféricos,449.99,179.99,899.98,359.98,540.0,60.001333362963614
996,Monitor Full HD,2,8,Agosto,Brendon,Sudeste,Monitores,2799.99,1499.99,5599.98,2999.98,2599.9999999999995,46.42873724549016
997,HD Externo,4,12,Dezembro,Carlos,Sul,Armazenamento,749.99,349.99,2999.96,1399.96,1600.0,53.334044453926055
998,Monitor Gamer,5,10,Outubro,Fernanda,Sudeste,Monitores,4500.0,2850.0,22500.0,14250.0,8250.0,36.666666666666664
999,Placa de Vídeo,4,3,Março,Bianca,Sudeste,Componentes,4500.0,2000.0,18000.0,8000.0,10000.0,55.55555555555556
1000,Teclado,3,12,Dezembro,Ana,Sudeste,Periféricos,499.99,299.99,1499.97,899.97,600.0,40.00080001600032
